character,script_line,episode,begin,end,duration,episode_index,bad_words,is_male
Sara Monaschi,l ho lasciato,10,7422400000,7432000000,9600000,136,0,0
Sara Monaschi,io voglio stare con te,10,7479600000,7492400000,12800000,137,0,0
Aureliano Adami,buongiorno,10,7513200000,7530800000,17600000,140,0,1
Sara Monaschi,è tutto a posto anna vada pure,10,7536800000,7559200000,22400000,141,0,0
Aureliano Adami,samurai s è preso i terreni del vaticano,10,7578400000,7598000000,19600000,142,0,1
Aureliano Adami,che cazzo hai fatto mona,10,7611200000,7638800000,27600000,143,1,1
Sara Monaschi,gli ho dovuto cedere tutto,10,7611200000,7638800000,27600000,144,0,0
Sara Monaschi,non avevo scelta,10,7643600000,7656400000,12800000,145,0,0
Aureliano Adami,ci hai tradito con samurai,10,7664400000,7681600000,17200000,146,0,1
Aureliano Adami,ma che cazzo ti dice il cervello,10,7692800000,7714800000,22000000,147,1,1
Sara Monaschi,mi hanno incastrata,10,7718000000,7729600000,11600000,148,0,0
Aureliano Adami,e che cazzo me ne frega a me,10,7739600000,7758800000,19200000,149,1,1
Sara Monaschi,ero sotto ricatto,10,7762400000,7773200000,10800000,150,0,0
Aureliano Adami,tu mi chiamavi mi dicevi il problema e io lo risolvevo,10,7774000000,7806000000,32000000,151,0,1
Aureliano Adami,invece adesso come cazzo fai,10,7815200000,7844800000,29600000,152,1,1
Aureliano Adami,ma chi è questo,10,7848800000,7867200000,18400000,154,0,1
Sara Monaschi,stai calmo,10,7848800000,7867200000,18400000,155,0,0
Sara Monaschi,è mio marito,10,7868000000,7876800000,8800000,156,0,0
Aureliano Adami,con sto coglione stavi ti credo che gli mettevi le corna,10,7877600000,7904800000,27200000,157,1,1
Aureliano Adami,ma chi cazzo chiami,10,7915600000,7931600000,16000000,159,1,1
Aureliano Adami,chi chiami,10,7932400000,7941600000,9200000,160,0,1
Sara Monaschi,lascialo,10,7951600000,7960000000,8400000,161,0,0
Aureliano Adami,che gli dici siete più banditi di me,10,7960800000,7978800000,18000000,162,0,1
Sara Monaschi,lascialo,10,7986400000,7996000000,9600000,163,0,0
Aureliano Adami,in campana mona,10,8070000000,8083600000,13600000,164,1,1
Sara Monaschi,mi dispiace,10,8202800000,8212800000,10000000,165,0,0
Alberto Anacleti,ciao mamma,10,8431600000,8441200000,9600000,168,0,1
Alberto Anacleti,basta,10,8508800000,8519600000,10800000,171,0,1
Alberto Anacleti,ora lasciaci soli,10,8535600000,8549200000,13600000,172,0,1
Alberto Anacleti,parliamo dopo,10,8576400000,8588000000,11600000,173,0,1
Alberto Anacleti,come sta mio fratello,10,8750400000,8761600000,11200000,175,0,1
Angelica Sale,ancora non si sa,10,8762400000,8774000000,11600000,176,0,0
Angelica Sale,e te perché sei tornato che vuoi,10,8778800000,8794800000,16000000,177,0,0
Alberto Anacleti,perché questa è casa mia e tu sei mia moglie,10,8798800000,8817200000,18400000,178,0,1
Angelica Sale,e che vuol dire,10,8818000000,8828800000,10800000,179,0,0
Alberto Anacleti,vuoi diventare la principessa di sta famiglia,10,8842400000,8863600000,21200000,180,0,1
Alberto Anacleti,facciamo quello che dobbiamo,10,8875600000,8888400000,12800000,181,0,1
Angelica Sale,lascia fare a me albe,10,9064800000,9078400000,13600000,182,0,0
Angelica Sale,chiudi gli occhi,10,9290800000,9301600000,10800000,183,0,0
Angelica Sale,chiudili,10,9497600000,9507200000,9600000,185,0,0
Aureliano Adami,te ne devi andare,10,9625200000,9636800000,11600000,186,0,1
Aureliano Adami,prepara le cose tue ci sta romolo fuori ti riporta a casa,10,9678400000,9704800000,26400000,188,0,1
Aureliano Adami,torno a casa mia non c è posto per te,10,9710000000,9736400000,26400000,190,0,1
Aureliano Adami,io non prendo ordini da nessuno,10,9846000000,9860000000,14000000,193,0,1
Amedeo Cinaglia,con la presente delibera numero 201,10,10067600000,10088000000,20400000,200,0,1
Amedeo Cinaglia,la commissione approva l unificazione del lotto 405,10,10088800000,10119200000,30400000,201,0,1
Amedeo Cinaglia,con il lotto 411,10,10120000000,10150000000,30000000,202,0,1
Amedeo Cinaglia,l appalto sull area viene attribuito alla società specchio azzurro,10,10150800000,10184800000,34000000,203,0,1
Amedeo Cinaglia,dott taccon manca solo la sua ratifica sull atto,10,10194000000,10228400000,34400000,204,0,1
Amedeo Cinaglia,dottore,10,10352400000,10361600000,9200000,206,0,1
Amedeo Cinaglia,scusate,10,10392400000,10402000000,9600000,207,0,1
Amedeo Cinaglia,qual è il problema,10,10643600000,10656000000,12400000,210,0,1
Amedeo Cinaglia,taccon per favore nessuno potrà mai contestarle nulla,10,10702000000,10738400000,36400000,212,0,1
Amedeo Cinaglia,glielo garantisco,10,10744000000,10755200000,11200000,213,0,1
Amedeo Cinaglia,pensi a lei al suo futuro lontano da qui,10,10768400000,10792800000,24400000,214,0,1
Amedeo Cinaglia,firmi quell atto,10,10793600000,10804800000,11200000,215,0,1
Amedeo Cinaglia,andranno a dei costruttori né meglio né peggio di altri,10,10836800000,10865600000,28800000,217,0,1
Amedeo Cinaglia,ma guardi al risultato,10,10886000000,10899200000,13200000,218,0,1
Amedeo Cinaglia,ostia avrà un porto,10,10900000000,10914800000,14800000,219,0,1
Amedeo Cinaglia,lavoro sviluppo la città si muove va avanti,10,10915600000,10944800000,29200000,220,0,1
Amedeo Cinaglia,ormai sei dentro,10,11008400000,11020000000,11600000,223,0,1
Amedeo Cinaglia,ti credi così furbo da poterti tirare indietro,10,11044400000,11072800000,28400000,224,1,1
Amedeo Cinaglia,a me non sembri furbo,10,11102400000,11118000000,15600000,225,0,1
Amedeo Cinaglia,per niente,10,11134800000,11145600000,10800000,226,0,1
Amedeo Cinaglia,finucci,10,11172800000,11184400000,11600000,227,0,1
Amedeo Cinaglia,finucci era furbo,10,11187200000,11201200000,14000000,228,0,1
Amedeo Cinaglia,guarda che fine ha fatto,10,11207200000,11222000000,14800000,229,0,1
Amedeo Cinaglia,firma quelle carte fidati,10,11298000000,11321600000,23600000,230,0,1
Amedeo Cinaglia,come un pupo,10,11369200000,11379200000,10000000,232,0,1
Amedeo Cinaglia,è meglio andare,10,11414000000,11424400000,10400000,233,0,1
Amedeo Cinaglia,bene,10,11840800000,11850400000,9600000,234,0,1
Livia Adami,beh,10,11973200000,11982400000,9200000,235,0,0
Aureliano Adami,ho risolto,10,12030000000,12040800000,10800000,236,0,1
Livia Adami,come stai,10,12149200000,12160000000,10800000,237,0,0
Aureliano Adami,quando ti vedi con samurai,10,12172800000,12185600000,12800000,238,0,1
Livia Adami,stasera mo dico a romolo di organizzare,10,12214400000,12232000000,17600000,239,0,0
Aureliano Adami,no organizzo io,10,12232800000,12247200000,14400000,240,0,1
Livia Adami,tu non ci devi andare,10,12248000000,12280000000,32000000,241,0,0
Aureliano Adami,io faccio quello che cazzo mi pare,10,12248000000,12280000000,32000000,242,1,1
Livia Adami,va bene,10,12300000000,12308400000,8400000,243,0,0
Livia Adami,sono contenta che stai qua,10,12351200000,12364400000,13200000,244,0,0
Amedeo Cinaglia,è la seconda volta che vieni sotto casa mia,10,12598000000,12618400000,20400000,245,0,1
Amedeo Cinaglia,che vuoi,10,12638800000,12648400000,9600000,246,0,1
Amedeo Cinaglia,no,10,12662000000,12670400000,8400000,247,0,1
Amedeo Cinaglia,ho smesso,10,12674800000,12684800000,10000000,248,0,1
Amedeo Cinaglia,lo immaginavo,10,12768000000,12778800000,10800000,252,0,1
Amedeo Cinaglia,no ho altri programmi,10,12802000000,12822000000,20000000,254,0,1
Amedeo Cinaglia,mi hai detto quello che volevi dirmi,10,12886800000,12904800000,18000000,256,0,1
Amedeo Cinaglia,e allora perché sei ancora qui,10,12924000000,12939200000,15200000,257,0,1
Amedeo Cinaglia,io lo so perché stai ancora qua,10,12996800000,13012000000,15200000,258,0,1
Amedeo Cinaglia,perché sono cambiato,10,13034000000,13045200000,11200000,259,0,1
Amedeo Cinaglia,e adesso mi vuoi,10,13062800000,13075600000,12800000,260,0,1
Amedeo Cinaglia,dovresti smettere anche tu,10,13174000000,13188800000,14800000,261,0,1
Amedeo Cinaglia,ti fanno male,10,13192000000,13202400000,10400000,262,0,1
Aureliano Adami,siamo pronti romole,10,13332800000,13344000000,11200000,263,0,1
Livia Adami,vengo pure io,10,13372400000,13380800000,8400000,265,0,0
Aureliano Adami,no mi serve che vai a casa,10,13426400000,13442800000,16400000,266,0,1
Aureliano Adami,chiama quel pezzo di merda e digli che stai arrivando con i documenti firmati,10,13465600000,13501200000,35600000,267,1,1
Livia Adami,andiamo,10,13528800000,13538400000,9600000,268,0,0
Samurai Valerio,va bene,10,13788800000,13799200000,10400000,270,0,1
Samurai Valerio,era livia,10,13826800000,13836800000,10000000,271,0,1
Samurai Valerio,tutto a posto,10,13841600000,13851600000,10000000,272,0,1
Amedeo Cinaglia,ho fatto come mi hai detto tu,10,13942400000,13956400000,14000000,274,0,1
Amedeo Cinaglia,credo di sì,10,14042400000,14052000000,9600000,276,0,1
Samurai Valerio,credevo venissi da solo,10,14480400000,14496800000,16400000,280,0,1
Aureliano Adami,e invece mi piace girare in compagnia,10,14503600000,14524000000,20400000,281,0,1
Samurai Valerio,che vuoi,10,14537600000,14547600000,10000000,282,0,1
Aureliano Adami,a ostia mo comando io,10,14585200000,14600000000,14800000,283,0,1
Aureliano Adami,quindi se vuoi fare impicci li fai con me,10,14614800000,14634000000,19200000,284,0,1
Aureliano Adami,se no non li fai per niente,10,14634800000,14648800000,14000000,285,0,1
Samurai Valerio,il ragazzo si è fatto uomo,10,14659600000,14676800000,17200000,286,0,1
Aureliano Adami,te ti sei invecchiato invece,10,14685200000,14704000000,18800000,287,0,1
Aureliano Adami,forse è ora che ti levi dal cazzo samura,10,14716400000,14737600000,21200000,288,1,1
Samurai Valerio,dici,10,14750400000,14758800000,8400000,289,0,1
Samurai Valerio,mi credevi così coglione da non immaginare quello che avresti fatto,10,14864400000,14898800000,34400000,291,1,1
Samurai Valerio,io non ho paura di morire,10,14916800000,14929200000,12400000,292,0,1
Samurai Valerio,tu,10,14932400000,14941200000,8800000,293,0,1
Samurai Valerio,vuoi prendere il posto di livia e stare nell affare,10,14958800000,14984800000,26000000,294,0,1
Samurai Valerio,va bene ti tengo dentro,10,14989600000,15007600000,18000000,295,0,1
Samurai Valerio,farai parte della quota mia,10,15008400000,15022400000,14000000,296,0,1
Samurai Valerio,manco a tuo padre gli davo tanto,10,15023200000,15039600000,16400000,297,0,1
Samurai Valerio,ma i tempi sono cambiati,10,15057600000,15072000000,14400000,298,0,1
Samurai Valerio,bisogna dare spazio ai giovani,10,15077200000,15093600000,16400000,299,0,1
Samurai Valerio,salutami tua sorella,10,15180000000,15193200000,13200000,300,0,1
Aureliano Adami,andate via,10,16079200000,16088400000,9200000,310,0,1
Aureliano Adami,prendi sti soldi e vattene,10,16374000000,16389600000,15600000,311,0,1
Livia Adami,ma che stai dicendo aurelia,10,16414400000,16429200000,14800000,312,0,0
Aureliano Adami,non mi toccare,10,16466800000,16477600000,10800000,313,0,1
Aureliano Adami,non mi devi toccare,10,16503600000,16518000000,14400000,314,0,1
Livia Adami,di quando sei nato mi ricordo papà che dice,10,16563600000,16586000000,22400000,315,0,0
Livia Adami,mamma non c è più,10,16597200000,16612000000,14800000,316,0,0
Livia Adami,a te t avevano messo in una cameretta,10,16630400000,16652000000,21600000,317,0,0
Livia Adami,e piangevi,10,16677200000,16688400000,11200000,318,0,0
Livia Adami,piangevi,10,16721600000,16733200000,11600000,319,0,0
Livia Adami,ancora me lo ricordo quel pianto,10,16750000000,16766800000,16800000,320,0,0
Livia Adami,allora io ho preso un cuscino,10,16805600000,16823600000,18000000,321,0,0
Livia Adami,perché non lo volevo sentire più quel pianto,10,16830000000,16855200000,25200000,322,0,0
Livia Adami,e poi t ho visto,10,16885200000,16896800000,11600000,323,0,0
Livia Adami,eri uno scricciolo,10,16924000000,16936800000,12800000,324,0,0
Livia Adami,allora ti ho preso in braccio,10,16962800000,16979600000,16800000,325,0,0
Livia Adami,e tu hai smesso di piangere,10,16988800000,17004400000,15600000,326,0,0
Livia Adami,mamma non c era più ma c eri tu,10,17043200000,17063600000,20400000,327,0,0
Livia Adami,mio fratello,10,17090400000,17100800000,10400000,328,0,0
Livia Adami,non mi puoi fare questo aurelia,10,17123600000,17140000000,16400000,329,0,0
Livia Adami,guardami,10,17169600000,17190000000,20400000,330,0,0
Aureliano Adami,prendi sti soldi e vattene,10,17169600000,17190000000,20400000,331,0,1
Livia Adami,tutto questo per quella negra,10,17217200000,17234000000,16800000,332,1,0
Aureliano Adami,vattene,10,17259200000,17268800000,9600000,333,0,1
Alberto Anacleti,tutto quello che ha fatto mio fratello l ha fatto per noi,10,17913600000,17940000000,26400000,336,0,1
Alberto Anacleti,per sta famiglia,10,17951200000,17964000000,12800000,337,0,1
Alberto Anacleti,perché tutti a roma ci portassero rispetto,10,17968800000,17991600000,22800000,338,0,1
Alberto Anacleti,e nessuno ci trattasse più da zingari di merda,10,18003200000,18027600000,24400000,339,1,1
Alberto Anacleti,solo che lui adesso è piantonato all ospedale e aldo è morto,10,18046800000,18078800000,32000000,340,0,1
Alberto Anacleti,adesso comando io in questa famiglia,10,18096800000,18127600000,30800000,341,0,1
Alberto Anacleti,nessuno ci deve più mancare di rispetto,10,18145200000,18173600000,28400000,342,0,1
Alberto Anacleti,ho una cosa in mente,10,18251200000,18269600000,18400000,344,0,1
Samurai Valerio,ti piace guardarla dall alto,10,18454000000,18470800000,16800000,346,0,1
Amedeo Cinaglia,mi piace guardarla da qua,10,18505600000,18524400000,18800000,347,0,1
Samurai Valerio,non devi dimenticarti da dove vieni,10,18556000000,18575200000,19200000,348,0,1
Samurai Valerio,soprattutto quando non sai ancora dove stai andando,10,18586800000,18611600000,24800000,349,0,1
Amedeo Cinaglia,so esattamente dove sto andando,10,18620400000,18636400000,16000000,350,0,1
Samurai Valerio,e dove,10,18648000000,18657600000,9600000,351,0,1
Amedeo Cinaglia,io non sarò mai il sindaco di questa città,10,18679200000,18700400000,21200000,352,0,1
Amedeo Cinaglia,non sarò mai un politico di primo livello,10,18711600000,18733600000,22000000,353,0,1
Amedeo Cinaglia,uno di quelli che vanno in televisione,10,18738800000,18757200000,18400000,354,0,1
Amedeo Cinaglia,il mio destino è stare dietro le quinte,10,18766800000,18787200000,20400000,355,0,1
Amedeo Cinaglia,esattamente come te,10,18792000000,18802000000,10000000,356,0,1
Samurai Valerio,io roma la governo,10,18842800000,18862000000,19200000,357,0,1
Amedeo Cinaglia,roma non si governa,10,18895600000,18910000000,14400000,358,0,1
Amedeo Cinaglia,al massimo si amministra,10,18916400000,18934800000,18400000,359,0,1
Amedeo Cinaglia,tu sei il mondo di mezzo,10,18935600000,18950800000,15200000,360,0,1
Amedeo Cinaglia,il luogo dove gli interessi si incontrano quelli leciti quelli illeciti,10,18956800000,18994400000,37600000,361,0,1
Amedeo Cinaglia,di fatto sei l amministratore di roma,10,19026000000,19045600000,19600000,362,0,1
Amedeo Cinaglia,non il re,10,19051200000,19064000000,12800000,363,0,1
Samurai Valerio,e tu chi saresti,10,19071200000,19083600000,12400000,364,0,1
Amedeo Cinaglia,il tuo socio,10,19088400000,19101200000,12800000,365,0,1
Samurai Valerio,non ti rilassare troppo allora,10,19165200000,19183200000,18000000,366,0,1
Samurai Valerio,abbiamo solo tre mesi per far eleggere il sindaco che vogliamo noi,10,19188000000,19221600000,33600000,367,0,1
Amedeo Cinaglia,salve,10,19345600000,19355600000,10000000,368,0,1
Samurai Valerio,accomodiamoci,10,19365200000,19375200000,10000000,369,0,1
Sara Monaschi,eminenza,10,19467200000,19485600000,18400000,371,0,0
Sara Monaschi,bene,10,19499600000,19519600000,20000000,373,0,0
Sara Monaschi,le manda i suoi saluti,10,19523200000,19544400000,21200000,374,0,0
Sara Monaschi,sì lo so ma dopo la tragedia di monsignor theodosiou,10,19617200000,19650800000,33600000,378,0,0
Sara Monaschi,ho capito che dovevo fare di più che ho bisogno di fare di più,10,19658000000,19697600000,39600000,379,0,0
Sara Monaschi,e vorrei dedicare le mie capacità,10,19705200000,19727200000,22000000,380,0,0
Sara Monaschi,a coloro che oggi hanno più bisogno agli ultimi,10,19728000000,19759600000,31600000,381,0,0
Sara Monaschi,sì,10,19782800000,19791200000,8400000,383,0,0
Sara Monaschi,le nostre città sono sempre più piene di uomini in cerca di una speranza,10,19793600000,19833600000,40000000,384,0,0
Sara Monaschi,di migranti che hanno abbandonato tutto per venire qui da noi,10,19847600000,19882800000,35200000,385,0,0
Sara Monaschi,e io penso di poterli aiutare,10,19891200000,19909200000,18000000,386,0,0
Aureliano Adami,doveva sembrare vero,10,20534800000,20547600000,12800000,398,0,1
Aureliano Adami,non ti potevo dire la verità,10,20560800000,20574800000,14000000,399,0,1
Aureliano Adami,ti volevo proteggere da livia,10,20588400000,20603600000,15200000,400,0,1
Aureliano Adami,ti voglio con me solo questo voglio,10,20740800000,20759600000,18800000,402,0,1
Contessa Sveva Della Rocca Croce,buongiorno,10,21033200000,21042800000,9600000,403,0,0
Sara Monaschi,sono passata a ringraziarla,10,21043600000,21057200000,13600000,404,0,0
Contessa Sveva Della Rocca Croce,ringraziarmi,10,21058000000,21074400000,16400000,405,0,0
Sara Monaschi,sì,10,21058000000,21074400000,16400000,406,0,0
Sara Monaschi,ho imparato molto da lei,10,21075200000,21094000000,18800000,407,0,0
Sara Monaschi,a non cedere ai sentimenti,10,21100400000,21115200000,14800000,408,0,0
Sara Monaschi,a guardarmi le spalle,10,21116000000,21130400000,14400000,409,0,0
Sara Monaschi,ma soprattutto a conservare l odio per persone che ti hanno fatto del male,10,21131200000,21172000000,40800000,410,0,0
Sara Monaschi,una lezione che non dimenticherò,10,21193200000,21210800000,17600000,411,0,0
Contessa Sveva Della Rocca Croce,stia bene,10,21219600000,21228000000,8400000,412,0,0
Sara Monaschi,ah,10,21247200000,21255600000,8400000,413,0,0
Sara Monaschi,un altra cosa ho imparato da lei,10,21262000000,21278800000,16800000,414,0,0
Sara Monaschi,a volere bene ai poveri,10,21281200000,21296400000,15200000,415,0,0
